1966,5000,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1967,5000,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1968,5100,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1969,5200,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1970,5300,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1971,5400,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1972,5500,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1973,5600,0,600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1974,6600,0,700,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1975,7400,0,700,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1976,8300,0,800,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1977,9300,0,900,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1978,10400,0,1000,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1979,11700,0,1100,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1980,13100,0,1300,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1981,14700,0,1400,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1982,16500,0,1600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1983,18500,0,1800,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1984,20800,0,2000,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1985,23400,0,2300,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1986,25800,0,2500,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1987,25900,0,2500,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1988,26500,0,2600,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1989,27700,0,2700,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1990,28900,0,2800,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1991,30500,0,3000,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1992,32200,0,3200,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1993,33400,0,3300,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1994,34400,0,3400,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1995,34900,0,3400,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
1996,35400,0,3500,.0495,.0495,.099,.0624,.084,5,.25,0,1,0,.15,.0525,.0525,.105,.15,-9999,-9999,-9999,-9999,-9999,45,65,.375,.6,.5
